tx_id,fund_id
T091CD993B8A1,LU0996175948
TBEB1D988A9AD,LU0996175948
TAAB14E63D4BD,LU0996175948
T51319C428F2E,LU0996175948
T80DDAE1E3264,LU0252964944
T01A682154863,LU0996175948
T46D3EBE7A59A,LU0996175948
T531032BE3903,LU0252964944
T534DF46FBD67,LU2349459045
T57583FB03651,ES0110119031
TBB84BE1EB23A,ES0110119031
T93DE0FF41452,LU0303706948
T41AF2EA66361,IE00BYX5NK04
TD64FFFAD4019,IE00BYX5NK04
T96EB8851488A,LU0303706948
TD196A591A622,IE00BYX5M476
T33A958F8C94C,IE00BYX5NK04
T79221D2C8F04,LU0303706948
TDAC3A7D6A015,ES0110119031
TFA60EB79FB17,IE00BYX5M476
TBAE0C1105B06,IE00BYX5M476
T6C3F70E2924D,LU2349459045
T5C859C31F95D,LU2349459045
TCB1CE5606295,LU0303706948
TE4C0859DE5AA,IE00BYX5NK04
TC608FE2BC00C,ES0110119031
T2164DB18B022,IE00BYX5NK04
T77487DB165E8,LU0303706948
T7FC601E95CDE,LU0303706948
T73B31FD921F6,LU0303706948
T2C019DDE8887,IE00BD0NCN62
T0AD8AEA515E8,LU2349459045
TC21BF982035D,ES0110119031
T7571B77AFC46,ES0110119031
TE44BA6426C91,LU0303706948
TCC46CB22D2F2,LU0303706948
TCF2598A94FB8,LU2349459045
T0B3EF78AD6CD,ES0110119031
TD352471FCE23,ES0110119031
T361334BCEBB8,ES0110119031
T1CC6D156494B,LU0252964944
T6474912211C7,LU0252964944
TE7A8C431F4BF,LU0303706948
T14642327FCEF,ES0172242002
TEB68DA104539,IE00BFPM9N11
TAD876041FBC6,LU0303706948
T30502414F7B8,ES0172242002
T9052CF8B5A9D,ES0110119031
TD97229DCD586,ES0110119031
T989B72078F14,LU0252964944
T225A2267B576,ES0172242002
TBCDF1CE5BF89,ES0172242002
T063A83D768B7,IE00BYX5NK04
T02023F780B6E,IE00BFPM9N11
TE2E29943D58E,LU0303706948
T6526D76C06C4,LU0252964944
TB317BE03A9E9,IE00BYX5NK04
TF0ED18C0F794,ES0110119031
T91D7030C9E99,ES0172242002
T3B488925C889,ES0110119031
T550A673C92AD,LU0252964944
TFDD02190F3EA,LU0252964944
T0D98679DF7E3,IE00BFPM9N11
TF06DE511E282,LU0252964944
T70DCFC725F46,IE00BFPM9N11
T8397A46236E2,LU0252964944
T95B8ACFF2C67,LU0303706948
T69264DFF84CF,ES0110119031
T825AD7BA4BB7,ES0110119031
TC4F3AC097938,LU0252964944
TB03A83198797,LU0252964944
TFC6D1716CC4C,ES0172242002
T91325AC2BBF2,LU0252964944
T23CEC582728C,LU0252964944
TB3EAB4245C51,IE00BYX5M476
T687D183BD6EC,LU0252964944
T6884BB3CF2D7,LU0252964944
TC3DEDD3CA598,LU0252964944
T4003040A8BF8,LU0252964944
T50CFBC7C18F8,LU0252964944
T0E4356221685,IE00BYX5M476
T4F385B3CF0E7,LU0303706948
TD680F9C77137,IE00BYX5M476
TB51E53FDBCF4,IE00BYX5M476
T732F89B099D6,LU0252964944
T81D05A2B3102,IE00BYX5M476
TB579C06EC909,IE00BYX5M476
TDD659CFADD88,IE00BYX5M476
T62DB2073CDDC,LU0252964944
T4B9E1BB04840,IE00BYX5M476
TDBE290A3B0B7,LU0252964944
T5724ACB9D657,IE00BYX5M476
T9D363F61B043,LU0252964944
T21861FD08E95,LU0252964944
T44F1CCF276D5,IE00BYX5M476
TA28692C1E49E,LU0252964944
TDDBA5719D230,LU0252964944
TC9E20D123C4B,IE00BYX5M476
T90D64E5AB4DE,LU0252964944
T1D14EF026D4B,IE00BD0NCN62
T19B75CAAAA6F,IE00BD0NCN62
TB6D281145257,ES0110119031
T79F957988B8D,ES0110119031
T97BF942608B8,IE00BD0NCN62
TEAE750893E49,IE00BD0NCN62
T65E15FC47F81,ES0110119031
T7D342BE57567,IE00BD0NCN62
T990A1870F01A,IE00BD0NCN62
T4BA18FD74159,IE00BD0NCN62
T958F7E041A26,ES0110119031
T08B0E4039CAD,IE00BD0NCN62
T1CB23AB576B7,IE00BD0NCN62
TF5B6CF7B5592,ES0110119031
T8D7FA2B7EAB0,ES0110119031
T305E7531465A,IE00BD0NCN62
T7EA67250B398,IE00BD0NCN62
TEBEFC163914C,ES0110119031
TC312E5A10EEF,IE00BD0NCN62
TD4239A034147,IE00BD0NCN62
TC901D71F32C2,IE00BD0NCN62
T5310D89751D1,IE00BD0NCN62
T1E26FF777572,IE00BD0NCN62
T40D518464DAC,IE00BYX5M476
TB4E969F70E89,IE00BYX5M476
T216680ACBBA9,IE00BD0NCN62
T72A7368F2E77,IE00BD0NCN62
T5BC823B97B23,IE00BD0NCN62
TB1A92D34873D,IE00BD0NCN62
TC9EBD9825BCF,IE00BD0NCN62
T10356698AA5F,IE00BD0NCN62
TBE128115BF0C,IE00BYX5M476
T8CFEE2E570D4,LU0303706948
T764A42C2B46B,ES0172242002
TF56AB5263A0A,ES0172242002
T6ACD73FAA121,LU2349459045
TABF47793069E,LU2349459045
T5C3610FAF03E,ES0110119031
TA2FD785BC95C,LU0303706948
TAF9F776143E9,ES0172242002
TCE49792D20B6,ES0110119031
T8B09E9B3664C,LU0303706948
TD4E4F5955757,LU0303706948
T06864E2870CF,LU0303706948
T2A64B15BF6F6,ES0172242002
T3A2268A4B557,ES0172242002
T38B7AA85871D,LU0303706948
T51418BD2753B,IE00BD0NCN62
TF33104ECF172,IE00BFPM9N11
T0B9B6AD3DA18,ES0172242002
T2B741A29F256,IE00BD0NCN62
TFC5F12E5291D,ES0172242002
T79BF43E9CFBE,ES0172242002
T1867DB79A5BA,ES0172242002
T6EC091C4387A,ES0172242002
TCFE06467FBEE,IE00BD0NCN62
TD85B65A966B8,IE00BD0NCN62
T00658CA0E110,ES0172242002
T921F3B2FBC97,ES0172242002
T0337B31698B6,ES0172242002
T33910BC2BFC3,IE00BD0NCN62
TAD304F37502C,ES0172242002
T92C1151C32D9,LU0996175948
T1BF37A5B5E96,ES0172242002
TD2958C1A5CAF,IE00BD0NCN62
TA61A2F54CFAB,ES0172242002
T4CDD475373C0,IE00BFPM9N11
TB194A0B5A4E4,IE00BD0NCN62
TB59CF4918569,ES0172242002
T3A5CE6000049,ES0172242002
TD4AB8A5CFE4C,IE00BD0NCN62
T25C3F29ADA86,IE00BD0NCN62
TBD22992626D3,ES0172242002
TEECB0CE1C44F,IE00BD0NCN62
TDDEC8170CD37,IE00BD0NCN62
T07E242FC0B05,IE00BFPM9N11
T04BE7D15450A,ES0172242002
TB6369F5A3D48,ES0172242002
T511E3CC3BDCA,ES0172242002
T4BBE0C7C91BE,LU0996175948
T9C2B104B9A90,ES0172242002
T0EB013DE2A5B,IE00BD0NCN62
TDA4D6D728205,IE00BD0NCN62
TAB534A5FC6D4,ES0172242002
TB7E887940EF1,IE00BFPM9N11
TE68D73F8C01D,LU0996175948
T06F62DA91781,IE00BFPM9N11
TB36A68494678,ES0172242002
T1FA1423B4052,LU0996175948
T5FAA08A24202,IE00BYX5M476
T7E16623E3975,IE00BYX5M476
T9278B574E396,LU0252964944
T355338A2189B,LU2349459045
TA0023621DA50,LU2349459045
T382A8CF064BF,IE00BYX5M476
T319F36028C45,IE00BYX5M476
TF9BF4800C162,LU2349459045
T82D5908F2EDD,IE00BYX5M476
TEECF75AB5BCF,LU2349459045
TAB24ADAE12EB,LU0252964944
T180169F2BA70,IE00BYX5M476
T017E5C10E76B,LU2349459045
TA5950EEB00DA,IE00BYX5M476
TED5AF0A451F3,LU2349459045
TC90B0ED3579A,LU2349459045
T560728C3FD2E,LU2349459045
T9F1B2D4E233D,LU2349459045
T908E94F55A20,LU0252964944
TC7FD2C2A7CC1,IE00BYX5M476
T9EA97106CBD3,LU2349459045
TAAB103C7F45C,LU2349459045
TDEB0CC53805E,LU2349459045
T4EA201E73D38,LU2349459045
TCECD3C0E81A3,LU2349459045
TBA6B95EB69D1,IE00BYX5M476
TD7001372E0CF,IE00BYX5M476
T7A4CB831606D,LU2349459045
T0B56254DEC51,LU2349459045
TC3544E3454C0,LU0252964944
TD34FFF592031,LU2349459045
T1FAA054E2DAA,IE00BYX5M476
TFE9C86DCA1AA,LU2349459045
T13A7169D86BB,IE00BYX5M476
TED55B95357F7,LU0252964944
T799DFE7BCFB0,IE00BYX5M476
TFB3F24C68353,IE00BYX5M476
T6F8C72953801,IE00BYX5M476
T7952519DCA38,IE00BYX5M476
TC0EF146A6D6A,ES0110119031
TF707128C54D4,LU2349459045
T82D678459673,LU2349459045
T617F176F49E1,LU2349459045
TA43739CFA0EA,LU2349459045
T035D0D32F647,LU2349459045
T55FED00298DB,LU2349459045
T9FD275144607,LU2349459045
T6EB6482B826A,LU2349459045
T87E06955E980,LU2349459045
T4CAA45EFC74F,LU2349459045
T332EEF679F14,LU2349459045
TF1062346AEAF,LU2349459045
T5C1BA36C8E96,LU2349459045
TBC81543865F9,LU2349459045
T362061C4AC4F,LU2349459045
TA17DB1D653FB,LU2349459045
T9C32DA6F0F7B,LU2349459045
T9399A3C671AA,LU2349459045
T63E5246A8012,LU2349459045
T346A4F6AC82D,LU2349459045
T2C9A6BFB520D,IE00BFPM9N11
T7C50B737AE2B,IE00BFPM9N11
T5DAC92E1C4B7,IE00BFPM9N11
T4308214335C1,IE00BFPM9N11
T159CD56FD53C,IE00BFPM9N11
TE9614987BEAA,IE00BFPM9N11
TA72D4EF99A5E,IE00BFPM9N11
TF3FA5F4E0547,IE00BFPM9N11
TB6A3A338A385,IE00BFPM9N11
T4144AFD0DFFC,IE00BFPM9N11
TD1025A8FBB96,IE00BFPM9N11
T12A4C6143A1C,IE00BFPM9N11
TC426E4A264E8,IE00BFPM9N11
TBE4B5668EDB0,IE00BFPM9N11
TF6A5AB18A94D,IE00BFPM9N11
T413517055DD8,IE00BFPM9N11
TF5FD8CCC4164,IE00BFPM9N11
TAE88E802C483,IE00BFPM9N11
TA95A1B8DAA62,IE00BFPM9N11
T0C0CCC3F70CC,IE00BD0NCN62
TF8735E7D6360,IE00BD0NCN62
T1ED26151F0F7,IE00BD0NCN62
T2DBFFEA7F899,IE00BD0NCN62
TDE47FBAF58E9,IE00BD0NCN62
T9E2312167801,IE00BD0NCN62
TBCCEA33122B8,IE00BD0NCN62
T3FAA32BDE09D,IE00BD0NCN62
TED0B18418E86,IE00BD0NCN62
TFEFD0364D111,IE00BD0NCN62
T7EE7E486735B,IE00BD0NCN62
T5B751C4FF998,IE00BD0NCN62
TE85618E41AB6,IE00BD0NCN62
T4878CF4FEA44,IE00BD0NCN62
T5ABF7F1DDBE4,IE00BD0NCN62
T331569E2FDD8,IE00BD0NCN62
T5F44AD748023,IE00BD0NCN62
T44EC6D191832,IE00BD0NCN62
T0088380EDB87,IE00BD0NCN62
TAC00931BFF9B,IE00BD0NCN62
TB93F038FF7C7,IE00BD0NCN62
T382F323BEE24,IE00BD0NCN62
T6302EF29CF49,IE00BD0NCN62
T5BF4AEA38F02,IE00BD0NCN62
T1A43EA2CA919,IE00BD0NCN62
T115BE6D6C132,ES0110119031
TF5CA82920F66,LU0252964944
T918F99720891,LU0252964944
T58A80E523486,LU0252964944
T29BE0E49034B,LU0252964944
T87C1759246F2,LU0252964944
T2CDC833DB940,LU0252964944
T6D2342C16A71,ES0110119031
TD838E52A0D6C,LU0252964944
TEF0C5E534EAE,ES0110119031
T9F65C49F0A9A,ES0110119031
T3459F75BD32A,ES0110119031
T7482862F6386,IE00BYX5M476
TBEEEE99D0028,LU0252964944
T47C35654F6A9,IE00BYX5M476
TD5D5D340E0B3,IE00BYX5M476
T8DD54138264C,LU0996175948
T83C6142A5C11,LU2349459045
T53AB7FAD0A63,LU0996175948
TDC6C7CCD2621,LU0996175948
T833B6D1E51F5,IE00BYX5M476
T162141F3D708,IE00BYX5M476
TA0AF23F9009B,LU0252964944
T28D36B079205,IE00BYX5M476
TA18084027905,IE00BYX5M476
TF54556D34CA8,LU0996175948
T52C7D74B0A53,ES0110119031
T395CB55C8F73,IE00BYX5M476
T428CA01714B1,IE00BYX5M476
T242A801A1337,LU0996175948
TEB502A34C3B1,IE00BYX5M476
T6970412B8A9C,LU0996175948
TBEB3D2A37E8F,IE00BYX5M476
T2427A2C96B4A,IE00BYX5M476
TA50E059C89AA,LU0303706948
T3C7308E32BD1,LU2349459045
TA3A24AC1BA34,IE00BYX5NK04
T6A10E36D5BCC,LU0303706948
T45F9123164E7,LU0303706948
TB7649CBC082C,LU2349459045
T484C6389CCEB,IE00BYX5NK04
TB360CC32B9A0,LU2349459045
TFC2EB1036C47,LU2349459045
TF737A16C7F1B,LU2349459045
TA0946051F281,IE00BYX5NK04
TD166B5A92DFE,LU0303706948
T03497C2BC73E,LU0303706948
T577D93A7449A,LU2349459045
T1D6B5A252079,LU0252964944
T2CA4CE95776A,LU0303706948
T76BA948C0F26,LU2349459045
T8EBADC784986,LU0252964944
T0E20EF1CE591,LU0252964944
T7355C881CD72,LU2349459045
T863A5DAFADE2,LU0303706948
TB0234DF14974,LU0303706948
TE0D9BBF415CF,IE00BYX5M476
TF14AB04F2467,LU0303706948
TDB9D6CC4D818,LU0252964944
T2040BEA1810A,LU0252964944
T13AC8ECD0953,LU0303706948
T8F461E56D694,LU0303706948
T59D8C2FCAD27,LU0303706948
TDDCAF8B98E6C,LU0303706948
T440562D4AB86,LU0252964944
TAB523E077226,IE00BYX5M476
T4D2E20A7CD80,IE00BYX5NK04
TC5C43659AD28,IE00BD0NCN62
T205C31CC606E,IE00BD0NCN62
TD65676D6814D,LU2349459045
T64640E23D99B,IE00BYX5NK04
TB35D191C7C23,IE00BYX5M476
TCD8D77833507,IE00BYX5NK04
T52F23DBC2622,IE00BYX5NK04
TDDD2498BAF2A,IE00BD0NCN62
TE73CFA949223,IE00BYX5NK04
T293A402AC189,IE00BD0NCN62
TDCBA812BCFFC,IE00BD0NCN62
T4E61FD16D9B0,IE00BD0NCN62
T5DC8C74FA760,IE00BD0NCN62
TF801EBA23CD0,LU2349459045
TE8A1E18E7ECE,LU0252964944
T13BA68603ABD,ES0110119031
T28A595187E60,ES0110119031
T2445D09DE289,LU0303706948
TD2BDFAB33A7D,ES0110119031
T5B1FC7AE1564,ES0172242002
TC40CA067FC26,ES0110119031
T6A1F4BFF0A76,ES0110119031
T5AA5643D4CDD,ES0110119031
T7430749F5591,ES0110119031
TF0FDA330C997,LU2349459045
TD61C376D8A2D,ES0110119031
T18D6DCA9394D,ES0110119031
T85A5FB66FCC1,ES0110119031
T50A06ECDCFC0,LU2349459045
T225A68D54373,ES0110119031
T9B64FCB1D005,LU0303706948
T82547476F672,ES0110119031
TE59F878E7473,ES0110119031
T75290F759E2A,LU2349459045
T790503CA9557,LU2349459045
TAE4AA19AADA6,ES0172242002
TA1B37BDDB18D,LU2349459045
T069A5DD5B290,LU2349459045
T8ECCFFDE094B,LU0252964944
T0AEB35D5EF64,LU0303706948
T780B0FC8ACD8,ES0110119031
TE60C4F4A5615,IE00BFPM9N11
TF94295F2CF9D,LU0303706948
TFE61F1698465,ES0110119031
TF4B9B23E501B,IE00BYX5M476
T77B4F60E45A8,ES0110119031
TEAFC01544F44,IE00BYX5M476
T3632D941C51B,LU0303706948
TE3BF9FC0DA3A,IE00BFPM9N11
TED217446C34D,IE00BYX5M476
TD8407FF0D47B,LU0252964944
TB8E9A07BEF40,LU0252964944
TCA723773D33D,IE00BFPM9N11
T0F6449ED9BC3,IE00BFPM9N11
TEC2E0802E101,IE00BFPM9N11
T0E0B89DB060F,IE00BFPM9N11
TAC26EAD981E5,IE00BFPM9N11
T4D641AAC985B,IE00BYX5M476
T09AC89360C76,IE00BFPM9N11
T6AECFB4913AE,IE00BFPM9N11
TCF4E35E2D5FE,ES0110119031
T95E9225F2112,ES0110119031
T5514BACC556D,IE00BYX5M476
T37AE73BDA84F,IE00BFPM9N11
TCA8DF6959BD4,LU0252964944
T26C40AAA681A,LU0303706948
TCD78121BF468,LU0252964944
TA006AD272674,LU0303706948
T9BE906D7493D,LU0303706948
T6C9B2617D8A7,IE00BYX5M476
T4FC82B2E3A82,LU0303706948
T5A719898528D,LU0303706948
TB6E513DA3C24,LU0996175948
TC614330AC535,IE00BYX5M476
T0074773AD645,LU0996175948
T59FECD5A1A7E,LU0303706948
TD869FB19711E,LU0996175948
TE694B6C8E82B,LU0303706948
TD2C68F77E89D,LU0303706948
TB578683D15F1,LU0303706948
T41DD1ADC1FA2,LU0303706948
T471B8F359F66,LU0303706948
T6E741F582BB5,ES0172242002
T0E9297C21998,ES0172242002
T51EFD88F98F2,IE00BYX5NK04
T0375323538FA,ES0172242002
T5ED7A0B67BB0,LU0303706948
T1B09A68A3F3C,ES0172242002
T2EA6726D9895,ES0172242002
T718A21C1551E,IE00BFPM9N11
T17B9B3104F25,IE00BYX5NK04
T0CFE331544D7,IE00BYX5NK04
TE36ADC2FAE38,ES0172242002
T8F5D2026F45D,ES0172242002
T3286EA7FDE4A,IE00BYX5NK04
TCCECBED93A86,IE00BYX5NK04
TA4FDD4269D17,IE00BYX5NK04
TFCC055EF5419,ES0172242002
TC4BF2B060912,ES0172242002
T43BEA8073481,ES0172242002
T485A84651722,ES0172242002
TE87F04A57FDC,ES0172242002
TE27E4A2CF8AD,ES0172242002
TE665F02E1A10,ES0172242002
T2BE31205A2D1,IE00BYX5NK04
T67A755C949B2,IE00BYX5NK04
T7D00566F0780,LU0303706948
TB621ABAB8877,LU2349459045
T43F9DE724F12,ES0110119031
T8EE0C51610BA,IE00BYX5NK04
T225327BC159B,LU2349459045
TD56CDB66AF52,LU2349459045
T728B20715CD4,ES0110119031
TCF3DD784400F,LU2349459045
T3F1885B04630,LU0303706948
TDC6BB50534D9,LU2349459045
T8569D45B0F84,LU2349459045
T490D4F0E1498,IE00BYX5NK04
T8B935AAC633E,LU2349459045
T3B0BCCB7AFD7,LU0996175948
T6FDF3A82D821,IE00BYX5M476
T2F323D507C55,IE00BYX5NK04
T94117434E439,LU2349459045
TD80450AA5401,ES0110119031
T67393F687C95,ES0110119031
T82D7A9F7CE05,IE00BYX5NK04
TCD3B5B8CAAF7,ES0110119031
TECB81BCC35F7,ES0110119031
T5434C27D2185,ES0110119031
T2C042BFC5D81,LU2349459045
T8D6F2A64C74B,IE00BYX5NK04
T77D9E7F76551,ES0110119031
T330E0E6F8DD5,LU2349459045
TEEF7F8F00273,LU2349459045
T0558FD5764C4,IE00BYX5NK04
TFA92E045A4DE,IE00BD0NCN62
TB35D825BD1C9,LU0996175948
TC78E38A4159F,LU2349459045
T0636B6EDCFA3,LU0996175948
T15F5A14BB7A7,IE00BD0NCN62
TFB6A6AB69144,IE00BYX5NK04
T71A6FA687F98,IE00BYX5NK04
T03444B790428,IE00BYX5NK04
T01C81A53E83D,IE00BD0NCN62
TACE32C9F5C11,IE00BD0NCN62
T22422D8F7060,LU0996175948
T609DDEE89844,IE00BYX5NK04
T1CEEC0384EC4,LU0996175948
T60C929425BF1,LU0996175948
TDFABCF93664F,IE00BYX5NK04
T443B08DE1C4F,IE00BYX5NK04
T67B5C6A8B600,IE00BYX5NK04
TBD0AE2240B0A,LU0996175948
T49E5F3FB14B0,IE00BD0NCN62
TE9F6A96CA7CD,IE00BYX5NK04
T27E71E51FC2F,IE00BD0NCN62
T3AA121D18207,LU0996175948
T84A2AF5D13B1,LU0996175948
T2D3EEE1AC011,IE00BD0NCN62
T0CED62A27067,LU0996175948
T875CCA27311F,IE00BYX5NK04
TD9F7229C5895,IE00BYX5NK04
T49BD51BC4BEC,IE00BD0NCN62
T3B137C6CF5BA,LU0996175948
TEBD7924B22AA,IE00BYX5NK04
T65F09DCB9146,LU0996175948
TD51E7F1C23D4,IE00BYX5NK04
TCC2D10621E20,IE00BYX5NK04
TFBF7A285AA26,IE00BD0NCN62
T10A64E676EDD,IE00BYX5NK04
T0754AFD784D2,IE00BYX5NK04
T9AC853A01A03,LU0996175948
TC8AC465BFE6A,IE00BD0NCN62
T226D8C4464EB,IE00BYX5NK04
TF1CE93BCD8C0,IE00BYX5NK04
T052452DD5397,IE00BYX5NK04
T464B3083276F,IE00BYX5NK04
T6201B789E996,IE00BYX5NK04
T1FBD92B92CAB,IE00BYX5NK04
T36213E714A4F,IE00BYX5NK04
T3206F098C00C,LU0996175948
TD9B71F460AB4,IE00BYX5NK04
T0592FE448944,IE00BYX5NK04
TF1DE6DA9115A,LU0303706948
T1D190D4597EE,IE00BFPM9N11
T9C71F6D77EDA,LU0303706948
TDB9D1AC68AB9,IE00BFPM9N11
TDD1DF81F2AE1,LU0303706948
T189C845C90B9,IE00BFPM9N11
T21AE89315D2A,IE00BFPM9N11
T13468EF1498C,IE00BFPM9N11
TE22DB86D1822,IE00BFPM9N11
T79FA358B4B10,LU0303706948
T6B0F85153B8E,LU0303706948
T44EAA331D08B,IE00BFPM9N11
TDDE89A71F1D0,LU2349459045
T4F754578D729,ES0172242002
T218A374EFCA4,ES0172242002
T2EF096C16E9C,IE00BYX5M476
TF682BE7C3DF2,LU2349459045
TBB108AA290BE,IE00BYX5M476
TD4D3A7FD1F58,ES0172242002
TAF65F552EF04,IE00BYX5M476
T62E358417829,ES0172242002
TA94F085EE3AD,ES0172242002
TBA0624FC2F65,ES0172242002
T61217BEB628D,ES0172242002
T70EE1FF177EE,LU2349459045
TC30370F613C5,LU2349459045
T4E2FFCD9B858,IE00BYX5M476
T3A6C5C73943B,IE00BYX5M476
T3C87D3C1844E,IE00BYX5M476
TA1856CBA1F77,IE00BYX5M476
T7F298942B7AD,IE00BYX5M476
T99FA731F64E6,LU2349459045
TF79F9FB4A77B,LU2349459045
TD2AB3CBB386A,IE00BYX5M476
T229839FAD25F,LU2349459045
T93E5A57280BA,LU2349459045
