tx_id,date,amount_eur,nav,units,currency
T1AAF2024CF35,2025-07-20,2442.92,135.760284,17.994332,EUR
TCDEE53A316AB,2025-09-27,210.14,103.834844,2.02383611,EUR
TD6CB0811335B,2023-01-02,420.54,98.905537,4.25194246,EUR
T46E0FC2C6CF8,2023-01-29,202.08,92.190556,2.19198658,EUR
T4823715C6FBB,2023-09-26,268.84,81.437587,3.30112464,EUR
TFE20AF2672CB,2023-11-03,348.5,78.415,4.44432403,EUR
T308A19194DA1,2023-11-30,236.85,73.751458,3.21148087,EUR
T6425F663891A,2024-01-23,448.77,73.660664,6.09237696,EUR
TDE7526C1C03D,2024-02-26,493.25,73.403896,6.71964557,EUR
T565DB91CE79E,2024-03-21,1785.52,71.30625,25.04011516,EUR
TB63E51F1437B,2024-08-28,431.2,104.349967,4.13226366,EUR
T04076709B5F7,2024-09-17,83.41,53.589876,1.55642418,EUR
TF839DE1117D0,2024-10-07,837.31,50.861814,16.4624997,EUR
T43B56F4E0993,2025-10-29,300.37,53.202043,5.6459212,EUR
TED32AC9BEAA1,2025-11-23,1582.68,61.011928,25.94056057,EUR
T04AEFCF9C761,2023-02-28,371.53,88.330375,4.20611238,EUR
TA937576B7CA7,2023-03-18,473.11,105.291397,4.49329833,EUR
TDEFC3352FBC7,2023-04-23,469.25,90.231557,5.20048475,EUR
TA8CF5413A8E1,2023-04-27,423.5,97.70111,4.33459987,EUR
TDD984367E69E,2023-05-24,214.36,98.759302,2.17053716,EUR
TF3EE0B88BABC,2024-01-07,231.53,114.950038,2.01416483,EUR
TCB76B7A3FD0E,2024-02-02,149.56,120.12484,1.24503573,EUR
TA5C8EBE073C7,2024-03-31,108.52,112.81785,0.96190089,EUR
TC38AFF5D8524,2024-08-17,321.14,75.940227,4.22882873,EUR
T08A0792D881E,2024-08-23,645.57,119.393042,5.40706774,EUR
T876A8DF30DC5,2025-03-28,124.3,75.310011,1.65054953,EUR
T9B778F31794F,2025-05-28,429.52,146.11195,2.93964839,EUR
T5AB9F352C49D,2025-07-03,630.43,113.220462,5.56818785,EUR
TA89CCFE137A0,2025-07-29,88.27,99.955394,0.88307848,EUR
T59721DE51E9A,2025-11-02,285.72,149.651609,1.90920579,EUR
TD2782CD8C1F6,2023-01-01,1801.39,100.843358,17.86324932,EUR
T4D426E030CD8,2023-01-16,6742.01,96.598851,69.79385177,EUR
TF7EDBB906DEF,2023-03-27,2161.85,101.987393,21.19724477,EUR
T125A63380A3E,2023-04-20,1235.55,91.578296,13.49176669,EUR
T7B71E13195BC,2023-05-12,1430.43,93.90845,15.23215876,EUR
T6C957DB09D3A,2023-05-25,190.61,98.101583,1.94298087,EUR
T555B89EED2F9,2023-06-29,1057.87,98.328418,10.758555,EUR
T370D70B78268,2023-06-30,6140.74,89.111098,68.91110205,EUR
TE6ADD80CDE77,2023-07-24,1523.6,103.880795,14.66684662,EUR
T86C82C6D9579,2023-07-25,1684.43,88.293511,19.07763459,EUR
T1B394B47E1DD,2023-07-27,344.47,85.336483,4.03660339,EUR
T6ED0FA34990D,2023-08-25,625.05,95.687184,6.53223736,EUR
T0D0106672257,2023-09-05,6874.59,78.418654,87.66528467,EUR
TEDE0AC8A61A4,2023-09-21,4224.88,90.45335,46.70782588,EUR
T4243DAFA7E3E,2023-10-17,829.83,101.607044,8.16706798,EUR
T21453D54C8EB,2023-10-26,1462.73,113.451519,12.89299158,EUR
T95FE47F0979F,2023-11-04,2438.77,96.962235,25.15176189,EUR
T69B5FA95CB0E,2024-01-24,904.46,99.751399,9.0671352,EUR
T6AD840184CDE,2024-01-25,455.1,99.219197,4.58684396,EUR
T3056FA5F4AF7,2024-01-26,2183.57,101.112843,21.59539358,EUR
T2A20D6F95209,2024-02-21,4067.42,107.272958,37.91651225,EUR
T512BD017BFAB,2024-03-02,4134.51,115.747224,35.72018818,EUR
TF17439803FAA,2024-03-03,5260.59,98.6264,53.33852203,EUR
T8F851BA4B2FF,2024-03-26,667.49,101.333329,6.58705904,EUR
TB778B344AC52,2024-03-28,2626.12,104.283114,25.18259748,EUR
T5827C204155B,2024-04-03,1989.95,71.592444,27.79546307,EUR
TEBCE90CF6D7E,2024-05-25,2321.36,104.995163,22.10920732,EUR
TD2DC037A94F2,2024-05-30,2088.15,114.341029,18.26243396,EUR
T0F7436532D5F,2024-06-26,1426.05,126.922998,11.23556806,EUR
TEE3CD6A0C784,2024-07-01,192.27,69.361948,2.77204609,EUR
T08103A3C3A69,2024-07-24,6711.65,147.29212,45.56695816,EUR
T1E687456B068,2024-08-05,3309.45,152.315771,21.7275675,EUR
T4637B089C0D8,2024-08-10,707.97,153.576447,4.6098772,EUR
T998C455B5A36,2024-08-30,3737.63,117.184641,31.89525014,EUR
TEA1DB4A7C98F,2024-09-28,1709.3,92.735991,18.43185238,EUR
TB31F3CBE5C73,2024-10-20,1750.96,152.716076,11.46546024,EUR
TF4B522A2562C,2024-11-01,1301.01,97.700806,13.31623267,EUR
T85CBDC5F01C7,2024-12-25,3945.92,150.748054,26.17558192,EUR
T9F5B3D6B50D2,2025-01-01,1266.73,144.444941,8.76965594,EUR
T351B3C1B8AF1,2025-03-05,984.11,146.200421,6.73123141,EUR
T5235A3110E51,2025-04-03,6542.2,143.439929,45.60935126,EUR
T3B316F9B4889,2025-06-27,2147.37,104.834657,20.48335072,EUR
T64702561E62A,2025-06-28,2205.44,143.302681,15.39008597,EUR
TFB35328AE71C,2025-07-02,4503.64,148.314893,30.3653709,EUR
T71EAB111253B,2025-07-24,1417.43,149.031739,9.51089532,EUR
T5AD3A443B944,2025-08-17,1679.27,105.570903,15.90658257,EUR
T4A9E741B4D33,2025-09-03,3241.86,101.254697,32.01693224,EUR
T38BCE77C9C85,2025-09-22,674.43,138.082874,4.88427573,EUR
TCD51F89C1A34,2025-10-20,3016.89,112.158494,26.89841072,EUR
T4C7D2A962B12,2025-10-25,1315.13,101.71429,12.92965446,EUR
T623EC52676DE,2025-11-22,5172.95,149.589823,34.58087139,EUR
TDCAD3148C258,2025-12-05,3978.7,160.75957,24.74936782,EUR
T8622A3F21421,2025-12-26,3556.07,113.104929,31.44047732,EUR
TFAD800D7B166,2023-01-28,216.9,103.62439,2.09315996,EUR
T1BCB0FB49439,2023-04-02,414.52,101.626431,4.07885316,EUR
T2F2F8A0E4303,2023-04-16,413.16,101.655365,4.0643543,EUR
TE99BC64A8F58,2023-07-03,296.8,85.317796,3.4787904,EUR
TFAA204430164,2023-08-25,462.18,88.279626,5.23536766,EUR
T9CDA6E7796A0,2023-09-25,182.45,90.092797,2.02512623,EUR
T48BAF8218FD9,2023-11-27,583.55,93.430946,6.24574193,EUR
TAEB88F88F626,2023-11-28,299.85,101.351972,2.95850643,EUR
T290B7B40CEB3,2024-02-24,243.52,106.853614,2.27897478,EUR
T275F15ACC8F6,2024-03-23,192.84,107.264184,1.79780998,EUR
T87D8843C770F,2024-04-02,292.04,113.828293,2.56560406,EUR
T0D62D7A96553,2024-09-01,1423.56,118.701724,11.99270769,EUR
T8F93E7FF9D60,2025-03-19,333.77,96.067171,3.47432488,EUR
T0A1C7CF3613E,2025-03-23,148.36,147.780218,1.00391198,EUR
T65147C7331FE,2025-03-24,697.18,147.780218,4.71769956,EUR
T99FC3A0139F5,2025-05-31,245.67,139.108049,1.76603314,EUR
T930B10B8757E,2025-09-01,433.01,139.221504,3.11019739,EUR
TC792D26F215C,2025-11-29,222.22,97.494715,2.27934831,EUR
TC927BFDBB632,2023-03-08,1571.2,105.294418,14.92196512,EUR
T63700B4C998E,2023-04-27,963.99,88.876587,10.84642089,EUR
T5BD9ECD2E321,2023-05-09,2160.99,103.280141,20.92357141,EUR
TCAF871A9F5A8,2023-05-24,666.78,96.783491,6.88936276,EUR
T62BCCF6E7487,2023-07-20,283.49,106.962574,2.65036167,EUR
T0BA743E0F9EC,2023-09-21,1318.22,93.906395,14.03759677,EUR
T2D8AF0891877,2023-09-27,995.75,118.475677,8.40469711,EUR
T180A8468447E,2023-10-28,1339.35,106.691664,12.55346783,EUR
T8D682EAB6D05,2023-11-24,327.29,122.112466,2.68019945,EUR
T64C683B34903,2023-11-26,3770.76,101.695739,37.07883157,EUR
TE4123656B809,2023-11-28,1588.9,93.534456,16.98731364,EUR
T889374E23AD8,2023-12-26,714.8,92.851382,7.69828113,EUR
T5E4F431BD495,2023-12-29,425.83,118.276931,3.60025077,EUR
T6ACED798C9EB,2024-01-16,2130.51,122.034024,17.45834226,EUR
T879FAB9F818D,2024-01-22,372.78,119.648091,3.11560725,EUR
TF9E337744C98,2024-02-28,5494.41,121.9096,45.06954928,EUR
T51A83C557FCA,2024-03-14,551.05,99.079063,5.56174922,EUR
TDEA4CFCD3E7D,2024-03-18,3564.57,114.853205,31.03588441,EUR
TC6BA2B564245,2024-03-23,776.51,98.858876,7.85478102,EUR
T0CC47D710F92,2024-04-25,3187.5,114.526102,27.83208148,EUR
T22DD9BB3B3CA,2024-05-07,499.95,101.177805,4.94126091,EUR
TD63932118BB5,2024-06-19,913.66,114.278008,7.99510692,EUR
TB4DDB5B539AF,2024-06-30,1713.33,115.372203,14.85045908,EUR
T8F1F960EADFE,2024-07-31,1528.52,97.628939,15.65644283,EUR
T25CA4B8EB435,2024-08-12,2171.13,113.563471,19.11823003,EUR
TE7BE6EFD729C,2025-01-21,609.36,128.03412,4.75939367,EUR
TAB8B1BB1351C,2025-05-02,963.18,93.639162,10.28609281,EUR
T5F195FC30D40,2025-05-21,2443.3,115.843799,21.09134789,EUR
T8C55AF17FAB3,2025-06-28,511.93,138.836214,3.68730352,EUR
T2D927BFE80F3,2025-07-02,1422.86,113.768563,12.50666089,EUR
T8532C6E7DE50,2025-08-26,755.26,116.066525,6.50715966,EUR
T890EB4F5FF23,2025-08-28,1061.13,89.049216,11.91627173,EUR
TB0F7F8416E8E,2025-11-03,962.98,77.025376,12.50214233,EUR
TACB6962539F8,2025-11-23,479.03,116.302332,4.11885468,EUR
TDC63C90C60DD,2025-11-28,730.58,156.55974,4.66646837,EUR
T7C90DD9D52BE,2025-12-01,1010.64,159.482626,6.33700066,EUR
TAFB2465DC7AC,2025-12-24,829.0,114.435343,7.24423218,EUR
T6F67C5CE3DD4,2023-03-06,293.05,103.958978,2.8188994,EUR
T6037327A6E58,2023-04-22,682.15,103.793879,6.57211625,EUR
T31FC00056564,2023-04-30,313.34,96.611068,3.2433348,EUR
T51025787E4F9,2023-05-11,501.83,92.428756,5.42937267,EUR
T241CD20876AF,2023-06-24,909.72,85.723307,10.61228987,EUR
TA51B81EB348C,2023-06-30,589.57,127.513559,4.6235628,EUR
TD06D99D4A519,2023-10-21,2247.99,93.672416,23.99842039,EUR
T64535BCCABE3,2023-10-24,1079.14,120.764271,8.93588422,EUR
TE6230351B222,2023-11-02,621.46,94.802483,6.55528357,EUR
TD9409926832D,2023-11-25,808.78,92.760606,8.71902285,EUR
TF4381FE065A1,2023-12-26,2387.87,92.851382,25.71706946,EUR
TC7B1F1E9CB9E,2024-08-02,1862.16,103.184477,18.04688406,EUR
T5A76DF7B9455,2025-05-18,361.9,94.801582,3.81748545,EUR
T6A15A3755F9D,2025-05-30,522.11,88.387345,5.90703837,EUR
TE6C052212C54,2025-07-25,1315.83,82.939911,15.86491771,EUR
TF9C575B40F90,2025-09-20,1194.03,83.346416,14.32609108,EUR
T1346440675CB,2025-10-19,388.42,77.263066,5.0272519,EUR
T656F04AA53A4,2025-11-27,1638.76,72.770314,22.51964277,EUR
T8AA503AC22A8,2025-12-04,441.29,84.995958,5.1918586,EUR
T2D9B5FBF4E07,2025-12-20,2554.1,92.465363,27.62226249,EUR
T59567BFBE111,2025-12-26,1374.65,90.100721,15.25680936,EUR
T6CB13C10BF4D,2023-01-09,547.4,97.530215,5.61266022,EUR
TDA9960239B09,2023-02-24,345.7,88.565529,3.90335096,EUR
T908BF0E9B23A,2023-03-31,145.0,101.118968,1.4339464,EUR
TFF6A8CC3EDB4,2023-05-25,330.41,91.765331,3.60063261,EUR
T7056A4FE5CC9,2023-06-30,399.41,98.231037,4.06599882,EUR
T820E1AA51CB5,2023-12-01,85.7,98.723129,0.86812093,EUR
T427EBB1D9BF8,2024-05-21,397.37,102.822645,3.86458395,EUR
TB630671D37D9,2024-08-28,325.49,113.211761,2.87505598,EUR
T4A4C60D30A99,2024-10-31,132.35,114.387973,1.15704306,EUR
TF74A7931EF9D,2024-11-02,272.65,130.15774,2.09474382,EUR
T18F89AF1B23C,2025-02-20,277.01,115.938309,2.38927546,EUR
TA2DBAA99EE01,2025-02-26,1488.47,116.214326,12.80797375,EUR
T7E352C4C9278,2025-05-14,412.82,90.72568,4.55024675,EUR
T8F62A85B4D3C,2025-07-27,761.25,146.754238,5.18727107,EUR
TF2FE34AA97B0,2025-09-03,320.4,84.301675,3.8006418,EUR
TB740632ED6D1,2025-10-29,85.84,149.441672,0.57441084,EUR
T971BA6A545FC,2025-12-26,579.51,119.571431,4.84659112,EUR
TB104A23545B1,2023-01-03,83.14,98.116048,0.84735445,EUR
T7A502EF7616D,2023-01-31,635.65,106.881227,5.9472145,EUR
TF11ABEF793AB,2023-05-01,777.6,90.079173,8.63239328,EUR
TA09AE66F18AA,2023-06-27,213.56,83.737459,2.55032708,EUR
TBC4FB47B16B7,2023-07-03,2514.58,98.283293,25.58501784,EUR
T9A2ADD96B8DA,2023-07-29,405.53,89.526337,4.52972862,EUR
T73A65D68A7A8,2023-08-29,67.58,90.725529,0.74491705,EUR
T1214FAFBF082,2023-12-18,465.86,120.870875,3.85420333,EUR
TDB73C578BD90,2023-12-24,203.98,99.913506,2.04159887,EUR
T5BF3D2282CCB,2023-12-26,838.55,100.522652,8.3419459,EUR
TFB78D1D72A7A,2023-12-30,527.89,97.968581,5.38837771,EUR
TB83FCCEE1AF5,2024-01-21,223.52,104.962918,2.12949418,EUR
T826C769ECDCE,2024-03-04,1080.06,91.308896,11.82864189,EUR
T4A961C900FF2,2024-07-21,708.05,147.560189,4.79841415,EUR
T99C84D412FEB,2025-01-26,188.1,126.933953,1.4819018,EUR
T01FB4B42477A,2025-03-01,312.28,116.918947,2.67090778,EUR
T0E2AD380F6C1,2023-04-18,538.93,99.940169,5.39249461,EUR
T6DE01641B2D1,2023-07-03,1074.82,87.509835,12.28226598,EUR
T4A3C1D81AC13,2023-07-31,477.4,83.455161,5.72040958,EUR
T4FAEC1C8B08C,2023-10-29,356.06,98.77814,3.6046716,EUR
T555AE1D72517,2023-11-17,827.91,84.653188,9.78006421,EUR
T19AD262173D5,2023-12-07,1881.81,84.449619,22.28321193,EUR
TE312C49F113F,2024-04-03,695.23,118.205217,5.88151263,EUR
TCABDF00EA7F6,2024-04-16,408.54,70.028275,5.83391706,EUR
T45D6D1548273,2024-04-29,484.12,68.456343,7.07194006,EUR
T65C9FB88EC0A,2024-05-20,424.1,67.595002,6.27411184,EUR
T308B415CB854,2024-07-25,354.89,71.553421,4.95986067,EUR
T0940DC16C468,2024-07-28,1775.45,126.504955,14.03465737,EUR
T37AEBF2984B7,2024-08-29,199.57,74.197586,2.68965117,EUR
T2F1936D8A9B6,2024-09-26,832.23,116.383622,7.1507747,EUR
T652A7EBBCD5B,2024-11-13,318.47,73.211318,4.3500634,EUR
TB6FDCBDF1E15,2025-02-24,115.31,78.77094,1.46385685,EUR
T7AD791171ABF,2025-07-31,303.9,146.291497,2.07735128,EUR
TF933377825AE,2025-08-04,232.26,120.675193,1.92465878,EUR
T33463D802B05,2025-08-22,539.76,98.437557,5.48322665,EUR
T14D55BDB7400,2025-09-02,374.81,100.400875,3.73309408,EUR
T74DE8B3EE286,2025-10-27,162.62,113.57776,1.43178984,EUR
T59ACF55EF9CC,2023-01-10,1237.19,98.012185,12.62284324,EUR
TD876BEAD9EF6,2023-04-21,204.99,103.793879,1.97501522,EUR
TCF2A0160F9B4,2023-10-21,274.77,93.711897,2.93205079,EUR
TBAE972A3659F,2023-11-30,138.37,92.276213,1.49952051,EUR
TCB3C6CA5D728,2024-01-11,603.64,92.343148,6.53694517,EUR
T2FA848A34C7C,2024-03-28,226.18,101.788035,2.22204698,EUR
T4B5F71D5C57E,2024-07-02,246.02,102.632521,2.39708068,EUR
T31596EC0B27F,2024-12-25,237.51,99.929117,2.37683453,EUR
T5AB914C7B945,2025-01-17,366.86,104.068818,3.52514722,EUR
T7595B3CC49C5,2025-06-02,136.98,90.032339,1.52149673,EUR
T82B485286272,2025-07-05,65.07,99.718197,0.6525621,EUR
TF7DCAFDC37AC,2025-07-21,493.35,88.169792,5.59541086,EUR
T17B84766E711,2025-09-26,71.72,82.88162,0.86532645,EUR
T6E4A1E57DFD4,2025-11-27,664.17,97.593849,6.80543814,EUR
TB9A4FC8DEF0A,2025-12-28,1126.45,86.61698,13.00498957,EUR
TA3813A2E614C,2023-06-23,322.68,82.789085,3.89757396,EUR
TBE570B27733C,2023-07-04,230.72,84.609308,2.72692003,EUR
T22A1F1775431,2023-08-02,455.45,83.243946,5.47129719,EUR
T988B29AEF3A0,2023-10-27,228.5,106.691664,2.14171968,EUR
T22B3FD154C48,2023-12-25,176.28,84.690892,2.08143621,EUR
T555FEB2277B7,2024-01-01,554.14,94.822755,5.84394811,EUR
T0D941BAB16D7,2024-01-19,977.48,121.763631,8.02769401,EUR
TC3DB5DE769FE,2024-01-25,152.56,118.671106,1.28556923,EUR
T9B77AC681878,2024-03-01,420.2,97.892682,4.29240961,EUR
T0939CF5E425A,2024-03-02,83.86,121.513382,0.69015109,EUR
TF1AE3707928C,2024-06-05,115.82,116.751336,0.99201526,EUR
T773DA7B2B040,2024-06-06,225.06,112.866789,1.99401565,EUR
T82C355853409,2024-07-03,819.85,114.922918,7.1338735,EUR
TD557B9B3967A,2024-09-03,195.18,113.240766,1.72355222,EUR
T93DC2B6E49A6,2024-09-21,189.78,91.871026,2.06570608,EUR
T95A98AB2325D,2024-12-09,359.6,102.753859,3.49964734,EUR
T831D5AFA9175,2025-01-27,359.87,118.487824,3.03719886,EUR
T9D89D0E78787,2025-01-31,194.24,135.489929,1.43359781,EUR
TB1CDD79B73B6,2025-02-01,1552.47,76.236599,20.36377692,EUR
T6581C3AB9F99,2025-04-04,286.84,95.883053,2.99151925,EUR
T6BB6DD7D52A9,2025-05-03,381.12,125.93391,3.02637232,EUR
T0741BEAC99AB,2025-08-29,258.94,104.372649,2.48092344,EUR
TD8D05B554994,2025-09-03,486.83,107.696952,4.52035507,EUR
TA12CAC19EC0F,2025-09-19,883.73,138.206083,6.39428997,EUR
T2A340087C83C,2025-10-02,1218.87,154.519139,7.88816047,EUR
T303E0D5DE9D5,2025-12-25,197.6,118.502445,1.667458,EUR
T29C36E8E9730,2023-01-28,135.69,106.429604,1.27494506,EUR
T470A993C7CB8,2023-03-04,346.95,96.401948,3.59899219,EUR
T9BE27FFA40EE,2023-07-04,807.71,84.609308,9.54637107,EUR
TF68FDE49D7E9,2023-09-01,1406.17,100.85105,13.94303404,EUR
TB4020A6007CF,2023-09-04,375.43,100.444668,3.73770995,EUR
T5535404F7729,2023-10-20,751.71,120.618295,6.23210438,EUR
TDFDD86F53FE9,2023-10-24,472.08,106.161459,4.44684123,EUR
TF62ADC1E7B6D,2023-11-24,262.59,115.386359,2.27575485,EUR
T7AA02B84D690,2024-02-23,82.63,125.874982,0.65643059,EUR
T8DA59E628BEA,2024-04-05,1185.36,119.610013,9.91021301,EUR
TF4FE9847AFD7,2024-04-22,159.35,111.915281,1.42384982,EUR
T5218B6B36057,2024-10-23,987.34,118.213296,8.35216471,EUR
T683A1A11BA08,2025-02-01,523.5,124.799405,4.19473928,EUR
T62A3C54E848F,2025-02-05,168.33,96.050312,1.75251418,EUR
TF53A545192AA,2025-05-28,442.28,88.021686,5.02461435,EUR
T9B0AA1E9B06E,2025-06-02,1733.01,86.071939,20.13446451,EUR
TCF4D1966EB63,2025-06-21,1107.29,138.091982,8.01850979,EUR
TA2FC8E8929B0,2025-06-22,238.27,141.815248,1.68013344,EUR
T922A63749E4C,2025-07-05,205.19,142.260937,1.44236572,EUR
TC47457F7CE20,2025-09-25,377.32,149.590555,2.52234053,EUR
T4D4156120F2F,2025-10-31,309.14,148.043674,2.08817512,EUR
TA51B8E896E52,2025-12-01,860.69,159.482626,5.39677311,EUR
TCDE5ED2BE339,2025-12-04,609.49,71.785997,8.49039551,EUR
T734EEB01B7DC,2025-12-30,98.37,161.736253,0.60822221,EUR
TCFD89B21D44E,2023-02-24,357.94,94.068895,3.80504804,EUR
T2CACD479422E,2023-03-02,373.11,92.107687,4.05084317,EUR
TA0E23FFA41FD,2023-04-28,113.6,96.645317,1.17545315,EUR
T2F75E9B8A45D,2023-05-21,69.75,90.123685,0.77389332,EUR
TE41505DC09CF,2023-06-22,895.03,85.640485,10.45106557,EUR
TDD48BE91F89F,2023-08-20,371.1,90.197327,4.11433419,EUR
T9B9E643FCF75,2023-10-30,408.61,96.054467,4.25391123,EUR
TBA53C5B9BA0A,2023-11-29,137.16,94.161153,1.45664396,EUR
T3F61AD5640F2,2024-02-22,177.8,100.63038,1.76681911,EUR
T30AF5BF4EC70,2024-03-10,776.39,97.391063,7.97191866,EUR
T987287B718CB,2024-04-21,1290.83,106.46703,12.12422624,EUR
T6DB77AC07CF3,2024-07-24,219.64,98.804397,2.22295086,EUR
T8BA89EF7F7C6,2024-08-28,579.14,93.223692,6.21237781,EUR
T6E9F2C1B13F8,2025-03-02,403.61,95.065809,4.24559713,EUR
TE7FFAF0F1BA0,2025-06-17,319.75,105.353275,3.0350176,EUR
TC65C7C61430F,2025-06-27,1403.75,104.834657,13.39013181,EUR
TBE037AE1CB59,2025-06-30,249.14,105.134972,2.36975589,EUR
TE44011686521,2025-07-03,887.55,101.12098,8.77713472,EUR
T43127A0994F5,2025-08-02,465.91,111.024904,4.1964801,EUR
T18FC574697CE,2025-10-26,345.59,99.524724,3.47244886,EUR
T45B6AA47D161,2025-11-05,979.41,96.765057,10.12148187,EUR
T415E39786FDB,2025-12-26,435.08,90.100721,4.828838,EUR
T9149403132FF,2023-02-27,1801.01,92.119801,19.55078465,EUR
TFAE8DFC993B3,2023-04-25,8884.34,104.534464,84.98962526,EUR
TE88EC2874D6D,2023-07-19,627.79,83.874327,7.4849005,EUR
T63B68F366FF6,2023-10-02,1959.63,88.829258,22.0606888,EUR
T1D2F6CF3B94B,2023-10-05,1585.02,121.175867,13.08033013,EUR
T979C7908A57B,2023-10-28,9238.14,95.144911,97.09546472,EUR
T153543B13CA4,2023-11-20,2926.34,121.241646,24.13641882,EUR
T5BBB2296F96D,2023-12-31,423.76,83.884936,5.05172249,EUR
T192EE11822A8,2024-02-03,820.93,119.742324,6.85579081,EUR
TFBC81A42F045,2024-02-04,1057.1,80.771157,13.08757306,EUR
TB47F4176A706,2024-03-23,5530.25,73.48229,75.25966553,EUR
TD734366685F8,2024-05-02,4955.74,103.304803,47.9720478,EUR
T8063B66284ED,2024-06-13,1936.63,115.376235,16.78537706,EUR
T5E5313E98F35,2024-06-30,1568.4,98.949067,15.85060137,EUR
T656411643662,2024-07-06,4596.16,96.965338,47.40001001,EUR
T228B90C3B937,2024-08-23,957.14,74.135914,12.91063376,EUR
T4E361074126F,2024-08-25,3688.83,73.696568,50.05429975,EUR
TEC3B8193529E,2024-08-29,3431.27,74.197586,46.24506211,EUR
T7127801B2B89,2024-09-21,1979.59,113.421222,17.45343265,EUR
TBCDCC67FBC3F,2024-10-02,3505.44,69.360944,50.53915295,EUR
TFD48A90E1CFF,2024-10-21,2726.64,94.488695,28.85680999,EUR
T219270E1F387,2024-10-27,3815.6,96.045843,39.72683759,EUR
TDD38DC6EC80C,2024-11-20,804.37,100.953692,7.96771003,EUR
T9F2D56FD0F1E,2024-12-02,4214.86,100.672002,41.86729466,EUR
T7B748546A124,2024-12-03,5982.88,71.0086,84.25569381,EUR
T7C0CF64468E4,2024-12-14,3284.12,99.619773,32.96657102,EUR
T26E95E4B8876,2025-02-05,4167.53,117.469496,35.47757445,EUR
T250E7273C014,2025-03-01,2277.0,76.297639,29.84366528,EUR
T2CDC7F0BBD38,2025-03-24,5333.05,117.286098,45.4704409,EUR
TFD624107240A,2025-03-27,2642.57,74.509396,35.46622503,EUR
T7A267F25DE2B,2025-04-04,942.27,117.607262,8.01203778,EUR
T5030FE16CE74,2025-05-01,5020.22,116.862785,42.95827414,EUR
TDD6E0CB87EFB,2025-05-03,623.3,84.743566,7.35508472,EUR
T0C30EF7EA713,2025-05-23,3179.28,96.597251,32.91269704,EUR
TCD19A5A56065,2025-05-30,1803.45,98.917976,18.23176879,EUR
T77D6E643C3AD,2025-06-30,1708.1,113.163669,15.09410027,EUR
TD8D20E1AB3E1,2025-07-04,2893.54,99.718197,29.01718584,EUR
TD001CC202BC5,2025-07-22,1368.06,104.122539,13.13896949,EUR
T1D2F9D5CE901,2025-07-25,3863.86,98.824139,39.09830944,EUR
T52ED313244C8,2025-08-03,2623.65,100.493239,26.10776277,EUR
T11BBB3ABC8FC,2025-09-21,1479.33,120.648241,12.26153274,EUR
TF09ED1B5444C,2025-09-26,7797.03,103.834844,75.09072473,EUR
TD14C408A372E,2025-09-29,2975.33,119.334323,24.93275093,EUR
T0B5847367A07,2025-10-28,4273.66,114.765081,37.23836472,EUR
T7312C77708CA,2025-11-02,8334.4,94.26548,88.4140925,EUR
T1F641525B798,2025-11-21,8218.95,94.980624,86.53291472,EUR
TE6C74621174F,2025-12-02,4092.3,117.210592,34.91412222,EUR
T344CA0E60846,2023-04-24,1583.93,90.231557,17.55411224,EUR
TE349688EF67F,2023-05-30,492.88,101.539874,4.85407882,EUR
T5F6EF87F05A7,2023-06-25,207.57,109.726151,1.89169364,EUR
T573554ACEAE3,2024-01-05,568.49,113.723979,4.99882137,EUR
T1B441D7F6DD3,2024-02-02,352.45,102.972167,3.42277499,EUR
T94D2B7185D34,2024-02-18,292.32,121.529977,2.40530872,EUR
TBBDA38795EC9,2024-03-31,183.41,112.81785,1.6257313,EUR
T3144BA5A83AB,2024-04-16,247.09,117.405043,2.10462702,EUR
T8BA97029982C,2024-08-04,306.31,128.175838,2.38974542,EUR
TB7FF7C304E4D,2024-09-01,639.7,116.211582,5.50464861,EUR
T093280C2600D,2024-10-22,513.48,154.90827,3.3147069,EUR
T630431EF38B8,2025-02-02,1376.25,144.695977,9.51129873,EUR
T650D3E576521,2025-03-28,580.38,122.529894,4.7366573,EUR
TB5B9678B3B8E,2025-08-22,481.14,149.93513,3.20897515,EUR
T90D3E354492B,2025-08-27,278.18,116.934789,2.37891372,EUR
TF34C2196BB57,2023-01-04,524.77,102.025929,5.14346131,EUR
TDAEBCA8BFCBB,2023-01-18,6541.47,112.494924,58.14904331,EUR
T6521D34E8DBF,2023-04-20,1657.14,100.403296,16.50487888,EUR
TE5769EC75C7A,2023-05-23,365.19,109.183876,3.34468676,EUR
T4E9BDE6F1611,2023-06-06,1043.75,94.744313,11.01652484,EUR
TECC7B4F859BF,2023-06-20,1669.94,111.895553,14.92407532,EUR
T225A0C1F0D39,2023-06-26,680.55,84.698262,8.0349791,EUR
T1823A779B41D,2023-10-17,272.13,94.83767,2.86942835,EUR
TF4611B7D00F5,2023-11-28,391.95,82.526047,4.7494539,EUR
TBE35196CD970,2024-01-04,1388.62,97.716376,14.21076755,EUR
T8E4B2B44A8DB,2024-01-09,221.12,82.496468,2.68034657,EUR
TE19F8DBB2525,2024-01-10,282.29,81.198893,3.47647029,EUR
T9D8BF5B17BE5,2024-02-28,1382.8,76.026224,18.1884036,EUR
T9EBCEFC95EBB,2024-03-01,753.22,75.716564,9.94786988,EUR
T068ACA6F106F,2024-04-19,515.83,101.669102,5.07358168,EUR
T78FB24FD4739,2024-04-23,605.84,67.736464,8.94401326,EUR
T3059B7101876,2024-05-19,277.48,67.595002,4.10501614,EUR
